0001 00736 1| |  1.43263320|  0.30048048|   -7.2|   -3.3| 38| 59| 1.5| 1.6|1984.31|1972.65| 3|1.4|1.1|1.5|1.1|12.399|0.192|10.891|0.067|999|T|         |  1.43264917|  0.30048806|1.88|1.66| 39.9| 65.8| |-0.2
0001 00745 1| |  0.33388554|  1.98583148|   42.7|   10.5| 46| 50| 1.6| 1.7|1970.03|1965.24| 5|2.1|1.2|2.2|1.2|12.531|0.235|11.857|0.190|999| |         |  0.33385278|  1.98584167|1.82|1.50|100.1|157.3| |-0.2
0001 00755 1| |  0.11808963|  0.73618664|   27.4|  -11.1| 27| 33| 1.5| 1.5|1983.71|1978.55| 4|1.6|1.0|1.7|1.0|11.579|0.077|10.741|0.063|880|T|         |  0.11802083|  0.73621750|1.89|1.59| 34.0| 52.6| |-0.2
0001 00760 1| |  0.75942169|  2.35765317|   -4.0|   -4.4| 21| 27| 1.4| 1.4|1986.31|1982.18| 6|1.2|0.7|1.3|0.7|11.372|0.080| 9.815|0.034|981|T|         |  0.75943028|  2.35766861|1.81|1.48| 23.7| 34.5| |-0.2
0001 00761 1|X|            |            |       |       |   |   |    |    |       |       |  |   |   |   |   |12.889|0.264|11.675|0.131|999| |         |  1.63246333|  1.64299167|1.86|1.70| 66.9| 99.9| |-0.1
0001 00771 1| |  2.11621335|  0.26482232|  -44.7|  -99.2| 48| 61| 1.6| 1.6|1978.73|1970.29| 4|0.6|1.6|0.6|1.6|12.864|0.352|11.138|0.105|999| |         |  2.11630278|  0.26502750|1.80|1.50| 72.4| 97.1| |-0.1
0001 00779 1| |  2.35240348|  0.07200016|  -39.7|  -38.8|  8| 10| 0.9| 0.9|1990.01|1989.34|13|0.8|0.5|0.7|0.6| 9.150|0.019| 8.629|0.016|999|T|   766   |  2.35249333|  0.07209111|1.81|1.55|  7.6| 10.1| |-0.2
0001 00783 1| |  1.71815055|  1.86102352|   54.0|    5.6|  8| 11| 0.8| 0.9|1990.13|1987.65|16|0.4|0.6|0.4|0.7| 9.588|0.022| 9.047|0.017|999|T|   565   |  1.71802889|  1.86101083|1.89|1.71|  7.9| 12.2| |-0.1
0001 00788 1| |  1.04166314|  1.55911894|   17.7|   -7.4| 37| 49| 1.4| 1.5|1974.70|1966.56| 5|2.3|1.4|2.4|1.4|11.916|0.119|11.615|0.150|999| |         |  1.04167333|  1.55914556|1.79|1.48| 64.5| 91.9| |-0.1
0001 00797 1| |  0.97412244|  1.88118049|   11.7|   -8.9| 40| 43| 1.8| 1.8|1976.81|1973.66| 4|1.2|0.3|1.2|0.3|12.096|0.159|11.554|0.145|999| |         |  0.97411917|  1.88119250|1.81|1.57| 71.9| 99.5| |-0.1
0001 00799 1| |  2.05794057|  1.87250999|  -11.4|   -3.4| 48| 62| 2.4| 2.4|1987.55|1983.18| 3|0.4|0.7|0.4|0.7|12.471|0.221|11.321|0.106|999| |         |  2.05796139|  1.87250556|1.77|1.64| 67.2| 91.1| |-0.1
0001 00800 1| |  0.14368786|  0.17476931|  -70.8|  -28.2| 32| 43| 1.5| 1.5|1981.67|1975.78| 4|2.7|0.2|2.6|0.2|11.646|0.075|11.270|0.093|999|T|         |  0.14385139|  0.17483556|1.84|1.64| 42.4| 61.4| |-0.1
0001 00807 1| |  0.62297643|  0.39154993|   -3.0|   -8.7| 37| 53| 1.7| 1.8|1970.71|1964.50| 4|1.9|0.8|1.9|0.8|12.826|0.317|11.362|0.118|999| |         |  0.62300972|  0.39155889|1.85|1.59| 74.4|105.0| |-0.2
0001 00816 1| |  0.39447079|  0.11064924|  -11.5|  -10.7| 84|100| 1.9| 2.2|1956.61|1938.11| 3|2.9|0.3|2.9|0.3|12.634|0.258|12.682|0.292|999| |         |  0.39449528|  0.11067361|1.87|1.68|106.9|156.4| |-0.1
0001 00818 1| |  1.91073707|  0.17909736|   -3.9|   -2.5| 17| 21| 1.1| 1.1|1984.22|1980.03| 9|0.8|1.0|0.7|1.0|11.216|0.069| 9.758|0.030|999|T|         |  1.91074722|  0.17909583|1.80|1.58| 21.2| 29.8| |-0.1
0001 00819 1| |  0.91239455|  1.58615787|   -3.0|   12.3| 13| 16| 1.0| 1.0|1987.96|1985.36|11|1.5|0.9|1.5|0.9|10.478|0.041| 9.220|0.021|999|T|         |  0.91240083|  1.58612861|1.74|1.54| 14.3| 19.1| |-0.2
0001 00828 1| |  0.77783082|  2.33747501|   13.6|  -22.8| 81| 99| 2.1| 2.4|1964.51|1947.52| 3|0.6|0.6|0.6|0.6|13.567|0.515|11.571|0.154|981| |         |  0.77779972|  2.33752889|1.82|1.50| 98.7|146.4| |-0.2
0001 00867 1| |  0.54658188|  0.47328317|   31.3|    7.2| 21| 32| 1.2| 1.3|1983.42|1981.63| 8|1.4|0.4|1.3|0.4|10.774|0.048|10.335|0.047|999|T|         |  0.54651667|  0.47326639|1.84|1.61| 25.0| 35.2| |-0.2
0001 00870 1| |  0.05748663|  0.22003036|   31.0|  -16.2| 32| 48| 1.5| 1.6|1980.20|1974.31| 4|2.3|0.6|2.3|0.6|11.967|0.112|11.275|0.097|999|T|         |  0.05740528|  0.22005861|1.84|1.65| 48.3| 67.9| |-0.1
0001 00879 1| |  0.97691228|  1.31378768|    5.4|  -11.6| 36| 38| 1.7| 1.7|1978.20|1975.06| 4|0.4|0.3|0.4|0.4|12.591|0.270|11.161|0.099|999| |         |  0.97690417|  1.31381278|1.79|1.59| 61.7| 89.6| |-0.1
0001 00881 1| |  1.53218645|  1.73301547|   10.8|    4.3| 75| 96| 2.0| 2.3|1966.32|1947.73| 3|0.6|0.5|0.6|0.5|12.777|0.264|12.691|0.272|999| |         |  1.53216222|  1.73300556|1.88|1.68| 89.7|139.5| |-0.1
0001 00884 1| |  2.30134700|  0.07457146|  -99.4|  -77.7| 27| 27| 1.1| 1.1|1973.06|1970.77|11|1.3|1.4|1.4|1.5|10.438|0.040| 9.732|0.032|999|T|         |  2.30155583|  0.07474611|1.81|1.59| 54.4| 74.8| |-0.2
0001 00890 1| |  1.08805714|  1.15401278|   -9.9|   -7.2| 44| 44| 1.7| 1.7|1976.69|1973.69| 4|1.1|0.3|1.2|0.3|12.266|0.200|11.234|0.109|999| |         |  1.08806083|  1.15403250|1.78|1.57| 67.4| 89.7| |-0.1
0001 00900 1| |  1.28043971|  0.36956554|   26.5|   -7.6| 38| 57| 1.5| 1.5|1983.82|1972.19| 3|1.8|1.9|1.8|1.9|11.694|0.080|11.176|0.085|999|T|         |  1.28037972|  0.36958278|1.88|1.61| 39.9| 63.6| |-0.2
0001 00901 1| |  0.04485278|  0.86397319|   -6.6|  -31.0| 55| 74| 2.4| 2.4|1986.52|1980.25| 3|1.0|0.9|1.0|0.9|12.991|0.295|12.540|0.249|999| |         |  0.04484528|  0.86401611|1.86|1.60| 96.7|145.8| |-0.1
0001 00903 1|P|  0.69657083|  2.13012782|   62.2|  -93.7|  4|  6| 1.5| 1.4|1991.69|1991.26| 5|0.5|1.0|0.5|1.1| 8.025|0.016| 7.399|0.011| 16|T|   223A  |  0.69642389|  2.13037306|1.79|1.51|  4.4|  5.8|D|-0.1
0001 00903 2|P|  0.69657083|  2.13012782|   62.2|  -93.7|  4|  6| 1.5| 1.4|1991.69|1991.26| 5|0.5|1.0|0.5|1.1|10.405|0.043| 9.360|0.025| 16| |   223B  |  0.69651194|  2.12994583|1.78|1.53| 16.0| 23.6|D| 0.0
0001 00904 1| |  0.67730262|  1.06560895|   13.5|   -0.5| 35| 38| 1.6| 1.7|1979.30|1975.45| 4|1.6|1.2|1.6|1.2|12.153|0.179|10.954|0.085|999| |         |  0.67728806|  1.06558333|1.84|1.54| 53.5| 80.9| |-0.1
0001 00908 1| |  0.59399324|  1.22672444|   -4.5|   -4.1| 56| 72| 1.7| 1.8|1976.93|1964.69| 3|0.7|2.0|0.7|2.0|12.600|0.268|11.075|0.092|999| |         |  0.59400333|  1.22673611|1.82|1.56| 61.4| 87.1| |-0.1
0001 00918 1| |  2.16950224|  0.23421901|  -10.5|  -17.6|100|114| 2.4| 2.5|1966.20|1956.27| 2|   |   |   |   |12.629|0.307|12.174|0.266|999| |         |  2.16952639|  0.23426000|1.80|1.59|117.3|144.2| |-0.1
0001 00925 1| |  1.98209984|  0.79089821|    4.3|   15.8| 12| 17| 1.1| 1.1|1988.75|1986.78| 9|0.7|0.9|0.6|0.9| 9.885|0.027| 9.596|0.026|999|T|         |  1.98208917|  0.79086000|1.74|1.48| 12.7| 17.9| |-0.1
0001 00931 1| |  0.47258312|  1.24668176|   19.5|  -13.6| 53| 70| 1.6| 1.7|1977.66|1965.17| 3|0.8|0.3|0.8|0.3|11.882|0.109|11.417|0.115|999| |         |  0.47253861|  1.24671389|1.84|1.55| 57.5| 84.1| |-0.1
0001 00939 1| |  0.96074869|  0.77566368|  -31.2|  -15.5| 20| 26| 1.3| 1.3|1986.24|1982.31| 6|1.1|0.6|1.2|0.6|10.552|0.043|10.187|0.044|999|T|         |  0.96082306|  0.77570222|1.88|1.60| 22.8| 33.0| |-0.2
0001 00943 1| |  1.69947409|  0.26333393|   11.8|   18.3| 70| 92| 1.7| 2.0|1966.35|1945.40| 3|3.7|2.1|3.6|2.1|13.214|0.357|11.965|0.189|999| |         |  1.69944694|  0.26329111|1.83|1.54| 81.9|128.7| | 0.0
0001 00945 1| |  1.78618595|  0.33983671|   24.9|    2.4| 18| 24| 1.1| 1.1|1985.71|1980.59|10|1.1|1.0|1.1|1.0|11.529|0.080| 9.867|0.032|999|T|         |  1.78613278|  0.33982667|1.80|1.55| 21.4| 31.4| | 0.0
0001 00970 1| |  0.78138732|  0.08898266|   13.5|   10.8| 43| 48| 1.6| 1.6|1977.27|1972.54| 4|1.0|1.0|1.1|1.0|12.051|0.145|11.307|0.109|999| |         |  0.78135306|  0.08896861|1.84|1.64| 61.3| 82.8| |-0.2
0001 00971 1| |  0.16199118|  2.19436093|  -27.6|  -12.1| 43| 56| 1.8| 1.9|1977.22|1969.64| 4|0.1|1.4|0.2|1.4|12.204|0.168|11.685|0.154|999| |         |  0.16205194|  2.19435472|1.81|1.54| 66.4| 99.5| | 0.0
0001 00976 1| |  0.40159289|  0.23595925|   13.3|    6.1| 30| 37| 1.5| 1.5|1981.69|1977.64| 4|1.3|1.9|1.3|1.9|11.855|0.102|10.745|0.068|999|T|         |  0.40155278|  0.23594722|1.88|1.67| 41.8| 59.1| |-0.2
0001 00979 1| |  1.95904964|  0.12993801|   89.2|  -39.7| 10| 14| 0.9| 1.0|1989.02|1986.10|12|1.3|0.4|1.3|0.4| 9.738|0.025| 9.194|0.020|999|T|         |  1.95884639|  0.13003000|1.83|1.58| 11.0| 15.6| |-0.1
0001 00981 1| |  0.49139388|  0.12858244|  -53.1|  -48.0| 12| 16| 1.0| 1.1|1988.17|1985.72|10|0.8|0.8|0.7|0.7|10.248|0.032| 9.395|0.022|999|T|         |  0.49151389|  0.12869306|1.86|1.62| 13.0| 18.3| |-0.2
0001 00982 1| |  0.69128703|  1.63487022|   -0.1|  -22.3| 58| 42| 2.0| 2.0|1968.65|1972.85| 4|0.2|1.0|0.2|1.0|12.744|0.294|11.974|0.216|999| |         |  0.69128694|  1.63492833|1.78|1.58|138.1|198.6| |-0.1
0001 00988 1|X|            |            |       |       |   |   |    |    |       |       |  |   |   |   |   |12.630|0.281|12.104|0.232|999| |         |  2.48664861|  0.13250583|1.77|1.51| 96.7|140.2| | 0.0
0001 00991 1| |  0.19325781|  2.05226930|   34.2|    6.1| 18| 23| 1.2| 1.2|1986.81|1982.96| 9|1.2|1.1|1.2|1.2|10.707|0.043|10.160|0.038|999|T|         |  0.19318167|  2.05225500|1.79|1.53| 20.7| 29.7| |-0.1
0001 00997 1| |  1.63215330|  2.41980037|   23.1|  -47.3| 41| 38| 1.8| 1.8|1978.58|1975.78| 4|1.3|0.5|1.3|0.6|12.359|0.175|11.617|0.121|999| |         |  1.63208222|  2.41990944|1.77|1.63| 61.3| 87.5| |-0.1
0001 01001 1| |  1.41471184|  2.44886197|  -13.9|  -10.2| 32| 32| 1.6| 1.6|1984.78|1980.13| 4|0.5|0.5|0.6|0.5|11.420|0.071|10.807|0.064|999|T|         |  1.41474472|  2.44888083|1.72|1.61| 35.7| 48.1| |-0.2
0001 01009 1| |  0.13724263|  0.72099692|   45.0|    7.8| 87|105| 2.0| 2.5|1955.42|1934.50| 3|0.4|0.6|0.4|0.6|12.601|0.238|12.238|0.225|880| |         |  0.13714000|  0.72098167|1.89|1.57|112.5|177.3| |-0.1
0001 01015 1| |  0.16293186|  0.22293171|   40.2|   -3.5|  6|  9| 0.6| 0.7|1990.17|1988.78|26|1.0|1.0|1.2|1.0| 9.874|0.024| 8.284|0.012|999|T|    56   |  0.16284111|  0.22293889|1.85|1.65|  6.3|  8.8| |-0.1
0001 01016 1| |  0.42677283|  1.78691628|  -12.3|  -26.1| 42| 39| 1.8| 1.9|1977.42|1974.93| 4|0.9|0.8|0.8|0.7|12.761|0.291|11.328|0.111|731| |         |  0.42681556|  1.78699389|1.82|1.52| 67.1|101.3| |-0.2
0001 01021 1| |  0.48418262|  0.43485213|  -28.5|  -27.2| 76|102| 2.2| 2.4|1976.96|1963.25| 2|   |   |   |   |12.315|0.200|11.885|0.203|999| |         |  0.48424722|  0.43491528|1.88|1.65| 83.3|122.2| |-0.2
0001 01024 1| |  1.08037979|  0.87564125|  -21.3|  -21.0| 29| 33| 1.5| 1.5|1982.36|1978.87| 4|0.8|1.3|0.8|1.3|11.413|0.079|10.649|0.063|999|T|         |  1.08042333|  0.87570444|1.83|1.64| 38.5| 52.4| |-0.1
0001 01040 1| |  0.39848735|  0.44480609|    6.0|  -18.8| 47| 62| 1.5| 1.6|1982.09|1972.58| 4|1.5|1.2|1.6|1.2|12.343|0.198|11.562|0.131|999| |         |  0.39849139|  0.44483889|1.89|1.69| 68.5|100.5| |-0.2
0001 01044 1| |  0.45307507|  0.60497517|   -7.9|  -13.7| 92|120| 2.6| 3.0|1972.68|1957.17| 2|   |   |   |   |12.927|0.302|12.619|0.280|999| |         |  0.45309278|  0.60500694|1.85|1.65|104.8|157.7| |-0.1
0001 01058 1| |  0.16680385|  0.31505263|   56.2|  -23.5| 39| 54| 1.5| 1.5|1983.81|1975.12| 3|2.5|1.1|2.5|1.1|11.798|0.083|11.015|0.074|999|T|         |  0.16667667|  0.31510667|1.88|1.66| 40.8| 59.7| |-0.2
0001 01063 1| |  1.43855629|  0.58258630|   -7.8|   -7.0| 60| 78| 1.7| 1.8|1974.25|1959.93| 3|0.4|0.4|0.4|0.4|13.173|0.333|11.481|0.108|999| |         |  1.43857361|  0.58260194|1.87|1.65| 67.2| 97.8| |-0.2
0001 01072 1| |  1.25088481|  2.05664053|   22.3|  -17.0| 34| 35| 1.4| 1.4|1980.70|1975.82| 6|1.3|0.7|1.2|0.6|12.048|0.137|11.350|0.107|999|T|         |  1.25082361|  2.05666389|1.84|1.58| 54.8| 83.9| |-0.1
0001 01093 1| |  0.68683921|  2.47766887|   85.9|  -82.7| 37| 53| 1.9| 1.9|1976.91|1970.51| 4|0.8|0.5|0.8|0.5|12.365|0.224|11.617|0.156|999| |         |  0.68666389|  2.47784667|1.81|1.47| 77.6|117.5| |-0.2
0001 01101 1| |  2.48178581|  0.71715493|   -5.8|   -9.1| 47| 60| 1.6| 1.6|1980.76|1972.23| 3|1.2|0.5|1.2|0.5|11.980|0.136|10.772|0.076|999|T|         |  2.48179889|  0.71717611|1.75|1.53| 49.5| 67.9| |-0.1
0001 01112 1| |  2.12675953|  0.70965804|    3.9|  -23.2| 67| 79| 1.8| 1.9|1970.05|1959.39| 3|0.7|0.2|0.7|0.2|12.312|0.218|11.318|0.126|999| |         |  2.12675083|  0.70971278|1.71|1.45| 76.9| 98.7| |-0.2
0001 01113 1| |  1.58884175|  2.45427520|   12.0|  -10.7| 50| 43| 1.8| 1.8|1977.85|1975.02| 4|1.2|1.0|1.2|1.1|12.389|0.177|11.725|0.142|999| |         |  1.58880194|  2.45427778|1.76|1.61| 62.2| 85.5| |-0.2
0001 01115 1| |  0.35102517|  0.25156508|   24.1|   -0.6| 25| 30| 1.4| 1.4|1984.94|1980.55| 4|0.3|0.6|0.3|0.6|11.135|0.059|10.608|0.054|999|T|         |  0.35097194|  0.25156639|1.91|1.73| 29.5| 43.3| |-0.1
0001 01121 1| |  0.91327054|  2.06961208|   -1.2|   -1.9| 42| 39| 1.8| 1.8|1977.86|1975.12| 4|0.9|1.2|0.9|1.2|11.808|0.113|11.358|0.130|999| |         |  0.91327833|  2.06958167|1.82|1.56| 62.8| 93.0| |-0.2
0001 01122 1| |  0.46275043|  1.56959961|   66.4|  -20.9| 25| 30| 1.2| 1.2|1981.96|1976.75| 8|0.8|0.9|0.7|0.9|11.213|0.067|10.814|0.075|999|T|         |  0.46260667|  1.56963667|1.79|1.51| 35.9| 53.0| |-0.2
0001 01130 1| |  1.47201453|  1.17084780|  -16.8|   -7.2| 67| 90| 1.7| 2.0|1969.99|1949.53| 3|0.4|1.6|0.5|1.6|12.942|0.287|12.022|0.190|999| |         |  1.47205278|  1.17086139|1.86|1.64| 76.8|125.4| |-0.1
0001 01135 1| |  1.82702722|  0.69273045|   23.4|   -8.1| 27| 26| 1.4| 1.4|1982.54|1975.63| 7|0.8|1.4|0.8|1.4|11.373|0.075|10.630|0.057|999|T|         |  1.82697750|  0.69274472|1.79|1.49| 33.5| 49.7| | 0.1
0001 01142 1| |  1.53858255|  0.00772304|  -11.4|   -7.9| 93|118| 2.3| 2.6|1969.22|1953.27| 2|   |   |   |   |12.791|0.275|13.006|0.323|999| |         |  1.53860778|  0.00774139|1.83|1.60|106.6|153.7| |-0.1
0001 01149 1| |  1.55783255|  0.08589224|   24.9|   -1.4| 59| 64| 1.7| 1.7|1969.51|1963.09| 4|1.0|1.9|0.9|2.0|12.857|0.287|12.057|0.212|999| |         |  1.55776528|  0.08589028|1.84|1.55| 86.0|131.9| |-0.1
0001 01156 1| |  2.07182683|  0.67648478|   -3.7|    4.9| 50| 53| 1.7| 1.7|1976.16|1970.53| 4|0.4|0.8|0.4|0.9|12.428|0.227|11.355|0.116|265| |         |  2.07183139|  0.67648361|1.78|1.60| 66.4| 97.5| |-0.1
0001 01160 1| |  2.06480683|  0.67437100|    7.8|    6.1| 35| 35| 1.5| 1.5|1982.81|1977.35| 4|0.1|0.9|0.1|0.9|11.750|0.098|10.666|0.064|265|T|         |  2.06478889|  0.67436917|1.76|1.58| 41.1| 60.5| |-0.1
0001 01167 1| |  0.11556612|  0.20505780|   22.2|   44.1| 10| 13| 1.0| 1.0|1989.75|1987.46|10|0.8|0.7|0.9|0.8| 9.810|0.023| 9.360|0.020|999|T|         |  0.11551556|  0.20495528|1.85|1.66| 10.1| 14.2| |-0.1
0001 01187 1| |  2.34077539|  0.63515298|  119.4|  -29.7| 62| 76| 1.5| 1.7|1962.58|1946.59| 4|0.7|0.4|0.7|0.4|12.950|0.338|11.381|0.120|999| |         |  2.34049972|  0.63522361|1.70|1.44| 76.1|106.6| |-0.1
0001 01252 1| |  2.17655145|  0.40845184|   12.0|   -4.9| 76| 94| 2.2| 2.3|1976.31|1966.26| 2|   |   |   |   |12.117|0.175|11.822|0.205|999| |         |  2.17652417|  0.40846361|1.75|1.48| 83.2|110.4| |-0.2
0001 01282 1| |  1.68666008|  0.43264725|   -1.8|    0.9| 77| 96| 1.7| 2.1|1960.98|1941.27| 3|1.2|2.6|1.2|2.6|12.797|0.276|12.471|0.242|999| |         |  1.68666444|  0.43264528|1.84|1.60| 94.3|140.5| | 0.0
0001 01339 1| |  1.83101195|  1.66507763|  -84.1|   -4.8|  9| 12| 1.0| 1.1|1990.01|1987.99|12|0.8|1.1|0.8|1.0| 9.714|0.023| 9.013|0.017|999|T|   604   |  1.83120139|  1.66508833|1.87|1.61|  8.8| 12.8| | 0.0
0001 01394 1| |  1.91666223|  1.09420418|  -14.5|  -22.5|  6|  7| 1.0| 1.1|1990.86|1990.39|10|0.3|0.4|0.4|0.5| 8.454|0.016| 8.259|0.013|999|T|   628   |  1.91669528|  1.09425722|1.75|1.52|  5.5|  7.1| |-0.1
0002 00015 1| |  3.69215839|  0.53883691|   27.0|  -10.3|100|119| 2.4| 2.6|1965.99|1953.15| 2|   |   |   |   |12.771|0.308|12.775|0.312|999| |         |  3.69209694|  0.53886083|1.84|1.66|117.5|156.1| |-0.1
0002 00036 1| |  3.67461446|  0.41098313|  -43.9|  -22.1| 52| 67| 1.5| 1.6|1977.70|1966.54| 3|1.6|2.0|1.7|2.1|11.858|0.114|11.168|0.103|999| |         |  3.67471417|  0.41103417|1.83|1.65| 55.8| 78.3| |-0.1
0002 00038 1| |  3.64121230|  1.08701186|   14.1|  -23.0| 69| 82| 1.8| 1.9|1968.56|1957.30| 3|1.0|3.0|0.9|3.0|12.444|0.213|11.907|0.189|999| |         |  3.64117944|  1.08706861|1.83|1.73| 81.0|104.7| | 0.0
0002 00052 1| |  3.50565135|  0.38960875|  128.4|  -22.0| 82|105| 2.3| 2.4|1974.53|1961.97| 2|   |   |   |   |13.043|0.366|11.732|0.175|999| |         |  3.50536083|  0.38965972|1.86|1.65| 90.6|127.4| | 0.1
0002 00056 1|X|            |            |       |       |   |   |    |    |       |       |  |   |   |   |   |12.343|0.194|12.815|0.303|999| |         |  3.06733917|  0.57650750|1.86|1.64| 89.0|130.0| | 0.0
0002 00076 1| |  2.93262052|  1.05427377|    3.7|   -0.5| 50| 67| 1.6| 1.7|1981.10|1970.36| 4|0.9|1.7|0.9|1.7|12.620|0.267|11.891|0.207|999| |         |  2.93260806|  1.05428694|1.89|1.58| 82.0|127.5| |-0.1
0002 00090 1| |  3.73937469|  0.63648175|   33.4|    5.9| 48| 61| 1.3| 1.4|1973.94|1960.70| 4|1.1|1.8|1.2|1.9|11.788|0.100|11.263|0.106|999| |         |  3.73929917|  0.63646694|1.87|1.62| 54.3| 76.2| |-0.1
0002 00101 1| |  2.88466791|  1.01944935|  -16.2|  -29.4| 38| 38| 1.6| 1.7|1979.91|1975.49| 4|0.7|1.1|0.7|1.1|11.931|0.127|11.193|0.102|999| |         |  2.88471194|  1.01952528|1.86|1.53| 52.0| 83.2| |-0.1
0002 00102 1| |  2.97318529|  0.66499098|    2.2|  -11.6| 72| 88| 1.8| 2.0|1966.87|1951.89| 3|2.9|1.4|2.9|1.4|12.654|0.274|11.775|0.183|999| |         |  2.97317806|  0.66501583|1.83|1.63| 84.9|118.8| |-0.1
0002 00108 1| |  2.55534234|  0.66722459|   -6.3|   -6.9|100|123| 2.7| 3.0|1968.95|1954.86| 2|   |   |   |   |12.915|0.330|12.404|0.287|999| |         |  2.55535611|  0.66724083|1.75|1.46|117.0|165.3| | 0.0
0002 00111 1| |  3.39665487|  0.47123989|   59.2|  -54.7| 21| 30| 1.0| 1.1|1982.36|1978.50|10|1.0|1.0|1.0|1.0|11.209|0.066|10.275|0.043|999|T|         |  3.39651222|  0.47136917|1.88|1.78| 26.6| 38.4| | 0.1
0002 00126 1| |  3.27589352|  0.99071671|  -28.2|  -32.7| 64| 84| 1.8| 2.1|1973.53|1957.41| 3|0.8|0.5|0.8|0.4|12.640|0.269|11.546|0.138|999| |         |  3.27595667|  0.99079139|1.92|1.76| 72.1|110.1| | 0.1
0002 00129 1| |  3.24463249|  0.98774106|    1.2|   -3.8| 45| 62| 1.7| 1.8|1983.79|1974.42| 4|2.6|0.6|2.6|0.6|12.367|0.206|11.533|0.128|999| |         |  3.24459389|  0.98774528|1.93|1.77| 64.3|101.8| | 0.0
0002 00150 1| |  2.52737498|  0.14647030|   -3.9|    0.5| 63| 82| 1.7| 1.8|1972.68|1957.27| 3|1.5|0.3|1.5|0.3|13.271|0.395|11.360|0.110|999| |         |  2.52738389|  0.14646889|1.77|1.50| 71.0|103.2| |-0.1
0002 00151 1| |  2.87784974|  0.70858946|  -12.4|  -22.9| 58| 76| 1.7| 1.8|1975.71|1961.71| 3|0.4|0.1|0.5|0.2|12.424|0.212|11.497|0.117|999| |         |  2.87787750|  0.70864306|1.84|1.57| 63.7| 94.3| |-0.1
0002 00211 1| |  3.05239000|  0.91437146|  -19.8|  -10.4| 39| 46| 1.7| 1.8|1975.38|1971.19| 4|0.6|0.2|0.6|0.2|12.063|0.145|12.033|0.210|999| |         |  3.05243056|  0.91440417|1.86|1.63| 91.2|136.1| | 0.0
0002 00224 1| |  2.88373708|  0.11148180|  -12.7|   14.9| 43| 57| 1.5| 1.5|1982.12|1972.90| 3|1.0|0.6|1.0|0.6|11.994|0.123|10.910|0.073|999|T|         |  2.88376639|  0.11144667|1.81|1.52| 44.7| 64.4| |-0.1
0002 00229 1| |  2.91948262|  0.12208214|   32.1|    0.7| 12| 16| 1.0| 1.1|1988.12|1985.36|10|0.8|0.8|0.9|0.8|10.044|0.028| 9.667|0.026|999|T|         |  2.91940806|  0.12208000|1.82|1.55| 12.6| 18.8| |-0.2
0002 00234 1| |  2.81870754|  0.12770387|   59.1|   -3.5| 76|100| 2.2| 2.4|1976.90|1964.14| 2|   |   |   |   |12.476|0.221|12.193|0.217|999| |         |  2.81857306|  0.12771194|1.81|1.53| 82.9|119.3| |-0.2
0002 00240 1| |  3.04127938|  0.27625365|   -5.2|   -0.9| 24| 27| 1.3| 1.3|1981.00|1976.23| 8|1.0|1.4|0.9|1.5|11.708|0.085|10.518|0.049|999|T|         |  3.04128806|  0.27626667|1.79|1.56| 33.5| 47.7| |-0.1
0002 00244 1|X|            |            |       |       |   |   |    |    |       |       |  |   |   |   |   |12.870|0.281|11.793|0.170|999| |         |  3.03246639|  0.13390278|1.85|1.57| 75.0|118.3| |-0.1
0002 00254 1| |  3.50535052|  0.86868544|    1.0|  -15.8| 10| 13| 0.9| 1.0|1988.21|1986.48|15|1.2|0.8|1.2|0.8| 9.775|0.025| 9.281|0.021|999|T|  1121   |  3.50535083|  0.86872083|1.91|1.75| 11.0| 15.2| | 0.0
0002 00268 1| |  2.64046525|  0.77569322|  -22.9|  -18.5| 20| 26| 1.2| 1.3|1986.05|1981.73| 8|3.3|1.1|3.3|1.1|10.722|0.047|10.156|0.041|999|T|         |  2.64049972|  0.77574722|1.81|1.48| 22.8| 33.4| |-0.1
0002 00272 1| |  2.98275691|  0.77635375|   25.8|  -33.6| 48| 65| 1.6| 1.7|1980.08|1968.74| 3|0.6|1.2|0.6|1.1|11.758|0.091|11.401|0.111|999| |         |  2.98269833|  0.77643278|1.87|1.62| 52.0| 75.8| |-0.1
0002 00273 1| |  3.74448174|  0.78272966|    5.7|  -40.3| 49| 63| 1.6| 1.6|1981.00|1971.48| 4|1.2|0.5|1.2|0.5|12.204|0.191|11.679|0.163|999| |         |  3.74449667|  0.78281750|1.84|1.64| 78.4|110.4| |-0.1
0002 00276 1| |  2.99210353|  0.25854982|    5.1|   -4.9| 67| 96| 2.2| 2.3|1980.45|1966.40| 2|   |   |   |   |12.843|0.277|11.743|0.159|999| |         |  2.99209194|  0.25856111|1.84|1.58| 71.4|112.7| |-0.1
0002 00291 1| |  3.38509059|  0.84696024|   68.7|  -26.1| 15| 19| 0.9| 1.0|1984.44|1980.52|14|0.6|0.6|0.6|0.6|10.841|0.051| 9.704|0.029|999|T|  1087   |  3.38493611|  0.84702056|1.91|1.82| 18.1| 25.9| | 0.1
0002 00301 1| |  3.25799480|  0.83373712|   20.8|    2.6| 40| 43| 1.4| 1.4|1976.37|1970.53| 5|1.4|1.4|1.4|1.4|12.184|0.165|11.189|0.096|999| |         |  3.25795306|  0.83371833|1.89|1.73| 53.4| 81.5| | 0.1
